SampleID	A01	A02	A03	A04	A05	A06	A07	A08	A09	B10	B11	B12	B13	B14	B15	B16	B17	B18	C19	C20	C21	C22	C23	C24	C25	C26	C27
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other;Other	0.0	0.000194152137615	3.8830427523e-05	0.0	0.0	3.8830427523e-05	7.7660855046e-05	0.0	0.0	3.8830427523e-05	0.0	0.0	7.7660855046e-05	0.0	7.7660855046e-05	0.0	0.000116491282569	0.0	0.000271812992661	0.000271812992661	7.7660855046e-05	0.000116491282569	0.000155321710092	0.000116491282569	3.8830427523e-05	0.000155321710092	7.7660855046e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	0.0269094862734	0.0884945443249	0.0753698598222	0.081893371646	0.132761231701	0.0446161612239	0.0418592008698	0.148992350406	0.0275307731138	0.134120296664	0.348231274026	0.36213256708	0.0575855240166	0.228322913835	0.224245718945	0.352580281909	0.224478701511	0.357705898342	0.0823205063488	0.0204636353046	0.0502854036423	0.0498582689395	0.0414708965946	0.0779714984662	0.0851939579855	0.123286607386	0.0670213179047
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	0.00108725197064	0.000465965130276	0.000232982565138	0.00178619966606	0.0010095911156	0.000232982565138	0.000232982565138	0.000582456412845	0.000621286840368	0.000194152137615	0.000660117267891	0.000504795557799	0.000427134702753	0.00038830427523	0.00108725197064	0.00077660855046	0.000271812992661	0.000543625985322	0.000737778122937	0.000660117267891	0.000543625985322	0.000582456412845	0.000155321710092	0.000543625985322	0.000660117267891	0.000349473847707	0.000582456412845
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__	0.0010095911156	0.00132023453578	0.000465965130276	0.00166970838349	0.000465965130276	0.000698947695414	0.000465965130276	0.00225216479633	0.00116491282569	0.00271812992661	0.000310643420184	0.00120374325321	0.000854269405506	0.002523977789	0.000621286840368	0.000543625985322	0.00182503009358	0.000815438977983	0.000543625985322	0.000621286840368	0.00132023453578	0.00166970838349	0.00271812992661	0.00132023453578	0.00132023453578	0.00135906496331	0.0018638605211
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__	0.00500912515047	0.00267929949909	0.00116491282569	0.00741661165689	0.00260163864404	0.00563041199084	0.00326175591193	0.0064070205413	0.00353356890459	0.00722245951928	0.0112608239817	0.00858152448258	0.00264046907156	0.010911350134	0.00803789849726	0.0113773152642	0.00664000310643	0.00644585096882	0.00500912515047	0.00520327728808	0.00559158156331	0.0144837494661	0.00531976857065	0.00302877334679	0.00190269094863	0.00283462120918	0.00302877334679
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator;s__	0.0	3.8830427523e-05	0.0	0.0	0.000737778122937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	0.000194152137615	0.0	0.0	0.000155321710092	0.0	7.7660855046e-05	3.8830427523e-05	3.8830427523e-05	3.8830427523e-05	3.8830427523e-05	0.0	0.000116491282569	7.7660855046e-05	0.000194152137615	7.7660855046e-05	3.8830427523e-05	7.7660855046e-05	7.7660855046e-05	7.7660855046e-05	3.8830427523e-05	3.8830427523e-05	0.0	7.7660855046e-05	0.0	0.0	3.8830427523e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__perfringens	0.00116491282569	0.000232982565138	3.8830427523e-05	0.000310643420184	7.7660855046e-05	0.000504795557799	0.000349473847707	7.7660855046e-05	0.000271812992661	0.000465965130276	0.000737778122937	0.000427134702753	3.8830427523e-05	0.00194152137615	0.000660117267891	0.000271812992661	0.000271812992661	0.000698947695414	0.0	0.0	0.0	0.0	0.000116491282569	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium;s__	0.000931930260552	0.00244631693395	0.00128140410826	0.00116491282569	0.00353356890459	0.00159204752844	0.000854269405506	0.000504795557799	0.00132023453578	0.00326175591193	0.000271812992661	0.00077660855046	0.00135906496331	0.00139789539083	0.000970760688075	0.000232982565138	0.00205801265872	0.000931930260552	0.00260163864404	0.000815438977983	0.0033782471945	0.00283462120918	0.00147555624587	0.00108725197064	0.00143672581835	0.00128140410826	0.00159204752844
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis;s__	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116491282569	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other;Other	7.7660855046e-05	0.000427134702753	0.0010095911156	7.7660855046e-05	0.000155321710092	0.000116491282569	0.000116491282569	0.000155321710092	0.000116491282569	0.00038830427523	7.7660855046e-05	3.8830427523e-05	0.000349473847707	0.000155321710092	0.000194152137615	0.0	0.000310643420184	7.7660855046e-05	0.000232982565138	0.000116491282569	0.00077660855046	0.000349473847707	0.000427134702753	0.000660117267891	0.000543625985322	0.000582456412845	0.000854269405506
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	0.0124645672349	0.0365394322991	0.0339377936551	0.0233370869413	0.0325010678368	0.0173960315303	0.0213179047101	0.0165029316973	0.0191434007688	0.0529647031414	0.00434900788258	0.00788257678717	0.0259387255854	0.018560944356	0.0111831631266	0.00500912515047	0.048926338679	0.0110666718441	0.0160757969945	0.00500912515047	0.0214343959927	0.0125033976624	0.0221333436881	0.0747485729818	0.0499359297946	0.0197258571817	0.034597910923
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__	0.0	0.0	0.0	0.000310643420184	0.0	0.000194152137615	0.0	0.0	0.0	0.000116491282569	0.0	0.0	0.00139789539083	0.0	3.8830427523e-05	0.000465965130276	0.000465965130276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__	0.0	0.0	0.0	3.8830427523e-05	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__	0.000970760688075	0.00357239933212	0.00446549916515	0.00291228206423	0.00419368617248	0.00248514736147	0.00194152137615	0.00132023453578	0.00174736923854	0.00664000310643	0.0010095911156	0.00178619966606	0.00232982565138	0.00528093814313	0.00302877334679	0.000931930260552	0.00403836446239	0.00225216479633	0.00298994291927	0.00104842154312	0.0038830427523	0.00295111249175	0.00260163864404	0.00411602531744	0.00586339455597	0.00497029472294	0.00330058633946
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__	0.000155321710092	0.000582456412845	0.000232982565138	0.00038830427523	0.000582456412845	7.7660855046e-05	0.000116491282569	0.000271812992661	0.000271812992661	0.000854269405506	0.000660117267891	0.00112608239817	0.000194152137615	0.00139789539083	0.000349473847707	0.000465965130276	0.000660117267891	0.000931930260552	7.7660855046e-05	7.7660855046e-05	0.000621286840368	0.00038830427523	0.000310643420184	0.000504795557799	0.000427134702753	0.000504795557799	0.000621286840368
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0.000465965130276	0.0	0.0	0.000155321710092	0.00108725197064	7.7660855046e-05	0.000155321710092	0.000116491282569	0.000116491282569	0.0	0.0	0.0	3.8830427523e-05	0.000116491282569	0.000582456412845	0.000194152137615	0.0	0.000271812992661	3.8830427523e-05	0.000116491282569	0.000194152137615	0.00128140410826	0.000194152137615	0.000504795557799	0.00205801265872	0.000349473847707	3.8830427523e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	0.00380538189725	0.00512561643304	0.00904748961286	0.00749427251194	0.0123480759523	0.002523977789	0.00687298567157	0.00349473847707	0.00279579078166	0.00605754669359	0.00205801265872	0.00306760377432	0.0048926338679	0.0082708810624	0.00667883353396	0.00264046907156	0.00365006018716	0.00419368617248	0.00737778122937	0.00182503009358	0.00555275113579	0.00295111249175	0.0043878383101	0.00570807284588	0.00427134702753	0.00881450704772	0.00376655146973
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.000155321710092	0.000854269405506	0.0	0.000660117267891	0.000970760688075	0.000427134702753	0.000155321710092	0.000349473847707	3.8830427523e-05	0.000504795557799	0.000310643420184	0.000232982565138	0.0	0.000232982565138	0.000349473847707	0.000232982565138	0.000271812992661	0.00128140410826	7.7660855046e-05	3.8830427523e-05	0.00116491282569	0.000582456412845	0.000737778122937	0.000582456412845	0.000427134702753	3.8830427523e-05	0.000465965130276
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	0.000543625985322	0.000931930260552	0.0	7.7660855046e-05	0.0	0.000116491282569	0.000349473847707	0.000271812992661	0.0	0.000116491282569	0.000582456412845	0.000427134702753	0.0	0.000116491282569	0.000310643420184	0.000660117267891	0.0	0.000310643420184	0.00582456412845	0.00714479866423	0.00365006018716	0.00419368617248	0.00617403797616	0.00271812992661	0.000854269405506	0.00415485574496	0.00485380344038
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other;Other	0.000931930260552	0.00384421232478	0.00842620277249	0.00190269094863	0.00434900788258	0.00170853881101	0.00194152137615	0.000815438977983	0.00120374325321	0.00326175591193	0.00112608239817	0.00128140410826	0.00399953403487	0.00229099522386	0.00198035180367	0.000504795557799	0.00357239933212	0.00205801265872	0.00302877334679	0.000893099833029	0.00267929949909	0.00217450394129	0.00174736923854	0.00353356890459	0.00423251660001	0.00574690327341	0.00166970838349
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	0.0197258571817	0.0547509028074	0.0387139362404	0.0573525414515	0.0774278724809	0.0365006018716	0.0272201296936	0.0333553372423	0.0237253912166	0.0739719644313	0.0166970838349	0.0442666873762	0.0384032928203	0.0356463324661	0.0444220090863	0.0173572011028	0.0630217838698	0.0469071564478	0.0572360501689	0.0191045703413	0.0440337048111	0.0457422436221	0.0562652894808	0.0764959422203	0.0671378091873	0.0916398089543	0.0493923038093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	3.8830427523e-05	0.0	3.8830427523e-05	0.000116491282569	0.000155321710092	3.8830427523e-05	0.000232982565138	3.8830427523e-05	7.7660855046e-05	0.000271812992661	0.0	3.8830427523e-05	7.7660855046e-05	0.000155321710092	0.000194152137615	3.8830427523e-05	0.000116491282569	0.0	7.7660855046e-05	3.8830427523e-05	3.8830427523e-05	0.0	7.7660855046e-05	0.000232982565138	0.000582456412845	0.000504795557799	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	0.0292393119248	0.0986292859084	0.0590610802625	0.0486933561139	0.0735448297286	0.0512173339028	0.0318021201413	0.0316079680037	0.0265988428533	0.0336659806624	0.0275307731138	0.0295887857725	0.0357239933212	0.0241525259193	0.0514114860405	0.0207742787248	0.0314138158661	0.041432066167	0.0500912515047	0.0177066749505	0.0511785034753	0.0504795557799	0.0402283229138	0.0655069312313	0.0824758280589	0.0982798120607	0.0465965130276
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	0.00205801265872	0.00563041199084	0.0124257368074	0.00617403797616	0.0128140410826	0.00271812992661	0.00376655146973	0.00217450394129	0.00159204752844	0.00609637712111	0.000931930260552	0.00271812992661	0.0072612899468	0.00314526462936	0.00240748650643	0.00132023453578	0.00543625985322	0.00419368617248	0.00807672892479	0.00240748650643	0.0132023453578	0.00609637712111	0.0146002407487	0.0163476099872	0.0109501805615	0.0185997747835	0.0104842154312
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000349473847707
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar	0.000660117267891	0.0	0.0	0.000660117267891	0.000194152137615	0.000271812992661	0.0	7.7660855046e-05	0.0	7.7660855046e-05	0.000155321710092	0.0	0.0	0.0	0.000310643420184	0.000116491282569	0.0	0.000465965130276	7.7660855046e-05	0.000854269405506	0.000232982565138	0.00163087795597	0.000155321710092	0.0	0.0	0.0	0.000116491282569
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__	0.000582456412845	0.000621286840368	0.000970760688075	0.00124257368074	0.000504795557799	0.000698947695414	0.000310643420184	0.000232982565138	0.000737778122937	0.00112608239817	0.000310643420184	0.000970760688075	0.00139789539083	0.000465965130276	0.000737778122937	0.00077660855046	0.000582456412845	0.000660117267891	0.000737778122937	0.000232982565138	0.000621286840368	0.000582456412845	0.000660117267891	0.00139789539083	0.000931930260552	0.000931930260552	0.000582456412845
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__;s__	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus;s__	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sporanaerobacter;s__	0.0	0.0	0.0	0.0	0.000310643420184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tepidimicrobium;s__	0.0	0.0	0.0	0.0	0.000232982565138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae;g__;s__	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__;s__	0.0	0.0	0.0	0.000194152137615	0.000232982565138	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.0	0.000116491282569	0.000116491282569	0.0	0.0	0.000116491282569	7.7660855046e-05	0.0	0.000194152137615	3.8830427523e-05	0.000116491282569	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	7.7660855046e-05	0.000194152137615	3.8830427523e-05	0.000582456412845	0.000232982565138	0.000427134702753	0.000155321710092	0.000232982565138	0.000232982565138	0.000310643420184	0.000349473847707	0.000271812992661	0.000116491282569	0.000232982565138	0.000504795557799	0.00104842154312	0.000271812992661	0.000194152137615	0.000427134702753	0.000698947695414	0.000232982565138	0.000271812992661	0.000349473847707	0.000116491282569	0.000116491282569	3.8830427523e-05	0.000310643420184
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	0.152137615035	0.0738166427212	0.107948588514	0.104104376189	0.0275696035413	0.145575272784	0.112025783404	0.108802857919	0.236943268745	0.0541684463946	0.050557216635	0.0863588708112	0.129460645362	0.138081000272	0.0959888168369	0.034675571778	0.0661282180717	0.0377431755524	0.0798741894148	0.0770783986332	0.154778084107	0.0982021512057	0.179513066439	0.0503630644973	0.0732730167359	0.0368889061469	0.0701665825341
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GAL15;c__;o__;f__;g__;s__	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	3.8830427523e-05	0.0	0.000194152137615	0.0	7.7660855046e-05	0.0	3.8830427523e-05	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	3.8830427523e-05	0.000155321710092	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	7.7660855046e-05	3.8830427523e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__	0.0	3.8830427523e-05	0.0	0.000232982565138	0.00124257368074	3.8830427523e-05	3.8830427523e-05	0.000116491282569	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000155321710092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other;Other	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;Other	0.000116491282569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella;s__	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__	0.0286180250845	0.00333941676698	0.0018638605211	0.00520327728808	0.00349473847707	0.00298994291927	0.018483283501	0.00143672581835	0.0130470236477	0.000271812992661	0.00617403797616	0.00302877334679	0.00974643730827	0.00248514736147	0.0201141614569	0.00209684308624	0.0010095911156	0.00318409505689	0.0179008270881	0.0198423484643	0.0176290140954	0.012619888945	0.0179784879432	0.00190269094863	0.00155321710092	0.000543625985322	0.002523977789
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__	0.0	0.0	3.8830427523e-05	0.0	0.0	0.0	0.0	0.000116491282569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7660855046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;Other;Other	3.8830427523e-05	0.000621286840368	0.000155321710092	0.000194152137615	0.000504795557799	3.8830427523e-05	7.7660855046e-05	0.0	0.0	0.000155321710092	0.0	0.000116491282569	0.000116491282569	3.8830427523e-05	7.7660855046e-05	0.0	0.0	7.7660855046e-05	7.7660855046e-05	3.8830427523e-05	0.000660117267891	0.000349473847707	0.000116491282569	0.000465965130276	0.000232982565138	0.000465965130276	0.000194152137615
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	0.039723527356	0.132139944861	0.0370053974294	0.0402671533414	0.104609171747	0.0135518192055	0.0283462120918	0.0195317050441	0.0402671533414	0.145264629364	0.00896982875781	0.0144837494661	0.0333165068147	0.0967654253873	0.0357628237487	0.00819322020735	0.184910495865	0.0386751058129	0.0314526462936	0.0316467984313	0.12588824603	0.0634489185726	0.0777385159011	0.103444258921	0.178697627461	0.155904166505	0.136527783171
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.8830427523e-05	0.0	3.8830427523e-05	0.0	0.000116491282569	0.0	0.0	0.0	0.0	0.000155321710092	3.8830427523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000116491282569	0.0	0.000232982565138
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.00683415524405	0.0170077272551	0.0333553372423	0.00652351182387	0.00924164175048	0.00431017745505	0.00392187317982	0.00531976857065	0.00764959422203	0.024424338912	0.00124257368074	0.00830971148992	0.0275696035413	0.0269871471285	0.00283462120918	0.00295111249175	0.0278802469615	0.00648468139634	0.00986292859084	0.00819322020735	0.0112996544092	0.0180949792257	0.0238418824991	0.0668271657671	0.0556440026405	0.0816603890809	0.0423251660001
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116491282569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other;Other	0.0	7.7660855046e-05	0.0	7.7660855046e-05	3.8830427523e-05	0.0	0.000349473847707	3.8830427523e-05	0.000232982565138	0.0	3.8830427523e-05	0.000116491282569	0.0	0.0	0.000116491282569	0.0	0.0	0.000194152137615	0.000116491282569	3.8830427523e-05	0.0	0.000116491282569	0.0	7.7660855046e-05	0.0	0.0	7.7660855046e-05
